rank,ticker,company_name,sector,industry,exchange,market_cap,market_data_date,price,return_1d,return_5d,return_21d,return_63d,return_126d,spy_return_63d,spy_return_126d,spy_relative_21d,spy_relative_63d,spy_relative_126d,sector_etf,sector_etf_return_21d,sector_etf_return_63d,sector_etf_return_126d,sector_relative_21d,sector_relative_63d,sector_relative_126d,volume_ratio_5d_vs_prev20d,avg_dollar_volume_20d,volatility_ratio_20d_vs_prev120d,max_daily_move_21d,max_daily_move_date_21d,max_daily_move_signed_21d,max_1d_share_of_abs_move_21d,directional_efficiency_21d,post_max_move_return_5d,post_max_move_return_10d,max_gap_21d,distance_from_52w_high,distance_from_52w_low,trigger_conditions,trigger_count,selection_reason,signal_score,first_trigger_date,trigger_days_last_5,trigger_days_last_10,consecutive_trigger_days,rank_previous,rank_change,new_entry,persistent_signal
63,FN,Fabrinet,Technology,,NYQ,14599122944.00000000,2026-09-04,407.39999390,0.03139239,-0.01679697,-0.25103413,-0.34422536,-0.16751810,0.04425465,0.14546833,-0.25315499,-0.38848001,-0.31298644,XLK,0.01052176,0.03871323,0.36411980,-0.26155589,-0.38293859,-0.53163791,0.82557420,484702524.66659546,1.06246767,0.19377530,2026-08-18,-0.19377530,0.25792303,0.37393374,-0.10578335,-0.16684969,0.14180227,-0.45423124,0.14589485,spy_relative;sector_relative;single_day_move;gap,4,threshold,11.22790000,2026-09-04,1,1,1,,,True,False
64,SBET,"SharpLink, Inc.",Financial Services,,NCM,1883415168.00000000,2026-09-04,8.68000031,-0.03340749,0.05853665,0.37996826,0.67244705,0.17934785,0.04425465,0.14546833,0.37784740,0.62819241,0.03387951,XLF,0.00501638,0.11089865,0.14890249,0.37495188,0.56154841,0.03044536,0.92743530,70795370.98023891,1.17150496,0.12559618,2026-08-19,0.12559618,0.14242694,0.37164755,0.17514121,0.14406786,0.06638422,-0.54885653,0.90350886,spy_relative;sector_relative;single_day_move,3,threshold,11.20420000,2026-07-27,4,5,3,138.00000000,74.00000000,True,True
65,GLXY,Galaxy Digital Inc.,Financial Services,,NMS,15516198912.00000000,2026-09-04,26.32999992,-0.00641510,0.13442486,0.34749226,0.04733495,0.28095352,0.04425465,0.14546833,0.34537140,0.00308030,0.13548518,XLF,0.00501638,0.11089865,0.14890249,0.34247587,-0.06356370,0.13205103,0.72602499,137816118.56067657,0.86122095,0.10141316,2026-09-03,0.10141316,0.11453254,0.34072418,,,0.08022860,-0.38567430,0.56353917,spy_relative;sector_relative;single_day_move;gap,4,threshold,11.19300000,2026-07-10,2,2,1,,,True,False
66,RUM,RUM Group Inc.,Communication Services,,NGM,4263968000.00000000,2026-09-04,8.60000038,-0.04867252,-0.04231617,0.38709688,0.13456471,0.75152763,0.04425465,0.14546833,0.38497602,0.09031006,0.60605930,XLC,0.00764525,0.00322379,-0.04622851,0.37945163,0.13134092,0.79775613,0.71939970,39842712.98626900,1.11084782,0.11433173,2026-08-11,0.11433173,0.12264541,0.35721382,0.17052027,0.47832362,0.03519417,-0.15933521,0.84154181,spy_relative;sector_relative;single_day_move,3,threshold_and_sector_coverage,11.18870000,2026-07-13,5,9,9,89.00000000,23.00000000,True,True
67,REZI,"Resideo Technologies, Inc.",Industrials,,NYQ,3018725632.00000000,2026-09-04,19.87999916,0.01792107,0.01273561,-0.23743769,-0.08466649,-0.15754764,0.04425465,0.14546833,-0.23955855,-0.12892114,-0.30301597,XLI,-0.05136388,0.00625796,0.03136402,-0.18607381,-0.09092445,-0.18891166,0.69221941,57957683.51493835,1.52397496,0.20420071,2026-08-13,-0.20420071,0.32223770,0.40973867,-0.02101654,-0.02346039,0.13457795,-0.35803238,0.06635163,spy_relative;sector_relative;volatility;single_day_move;gap,5,threshold,11.17610000,2026-08-13,4,5,4,87.00000000,20.00000000,True,True
68,MRVI,"Maravai LifeSciences Holdings, ",Healthcare,,NMS,2711018496.00000000,2026-09-04,7.32000017,-0.00678422,-0.04687496,0.17120003,0.45816737,1.06197191,0.04425465,0.14546833,0.16907917,0.41391272,0.91650358,XLV,0.04256613,0.12051502,0.12278979,0.12863390,0.33765235,0.93918212,0.72501224,36482213.85451317,1.98076518,0.25783973,2026-08-19,0.25783973,0.29743406,0.18959037,0.23268696,0.02216071,0.17020911,-0.18666665,2.00000000,spy_relative;sector_relative;volatility;single_day_move;gap,5,threshold,11.15690000,2026-07-15,3,7,1,,,True,False
69,BMNR,"BitMine Immersion Technologies,",Financial Services,,NYQ,15062561792.00000000,2026-09-04,24.96999931,-0.05595468,0.04915967,0.36448089,0.57044025,0.32256358,0.04425465,0.14546833,0.36236004,0.52618560,0.17709525,XLF,0.00501638,0.11089865,0.14890249,0.35946451,0.45954160,0.17366109,1.14225963,984204473.55658531,1.19300649,0.14700787,2026-09-03,0.14700787,0.15473975,0.33267292,,,0.06027665,-0.60503007,0.87603295,spy_relative;sector_relative;single_day_move,3,threshold,11.12290000,2026-07-27,4,7,3,124.00000000,55.00000000,True,True
70,HOOD,"Robinhood Markets, Inc.",Financial Services,,NMS,109786939392.00000000,2026-09-04,122.11000061,-0.02092688,0.17120658,0.34615811,0.48065962,0.58399282,0.04425465,0.14546833,0.34403725,0.43640497,0.43852449,XLF,0.00501638,0.11089865,0.14890249,0.34114172,0.36976097,0.43509033,1.41996871,2203735590.98960876,1.34440478,0.16571646,2026-09-03,0.16571646,0.19844806,0.36577662,,,0.06365086,-0.19906864,0.87400236,spy_relative;sector_relative;single_day_move,3,threshold,10.93210000,2026-07-10,1,1,1,,,True,False
71,SMMT,Summit Therapeutics Inc.,Healthcare,,NGM,14044382208.00000000,2026-09-04,17.60499954,0.02772915,0.28222871,0.30022154,0.19194306,0.16512243,0.04425465,0.14546833,0.29810068,0.14768841,0.01965410,XLV,0.04256613,0.12051502,0.12278979,0.25765541,0.07142804,0.04233265,1.31996944,91887894.14247990,1.14236838,0.17328758,2026-09-03,0.17328758,0.19515988,0.30081497,,,0.10404194,-0.33263836,0.41633138,spy_relative;sector_relative;single_day_move;gap,4,threshold,10.90880000,2026-09-04,1,1,1,,,True,False
72,TARS,"Tarsus Pharmaceuticals, Inc.",Healthcare,,NMS,3983698432.00000000,2026-09-04,90.77999878,0.09104016,0.26505011,0.38956063,0.53137653,0.23914819,0.04425465,0.14546833,0.38743978,0.48712188,0.09367985,XLV,0.04256613,0.12051502,0.12278979,0.34699450,0.41086151,0.11635840,1.54591088,58157654.13356781,1.17305529,0.11762321,2026-09-02,0.11762321,0.22860691,0.65547513,,,0.01365622,0.00000000,0.83914096,spy_relative;sector_relative;single_day_move,3,threshold,10.86080000,2026-09-04,1,1,1,,,True,False
